book_id,title,author,isbn,isbn13,asin,num_pages,avg_rating,num_ratings,year_pub_ed,text_review_count,genre,publisher,language,title_URL
538,Then She Was Gone ,"Jewell, Lisa",1501154648,9.78E+12,,359,4.06,545595,2018,41944,Mystery,Atria Books,English,https://www.goodreads.com/book/show/35297426-then-she-was-gone
539,"You
 (You, #1)","Kepnes, Caroline",1501195433,9.78E+12,1501195433,464,3.95,228085,2018,24234,Thriller,Atria/Emily Bestler Books,English,https://www.goodreads.com/book/show/36430011-you
540,Pretty Girls ,"Slaughter, Karin",62430874,9.78E+12,62430874,688,4.04,295770,2015,28032,Thriller,William Morrow,English,https://www.goodreads.com/book/show/25574782-pretty-girls
541,Lock Every Door ,"Sager, Riley",1524745154,9.78E+12,,381,3.91,173048,2019,21955,Thriller,Dutton,English,https://www.goodreads.com/book/show/41837243-lock-every-door
542,Digital Fortress ,"Brown, Dan",,9.78E+12,,510,3.69,622613,2004,10727,Fiction,Corgi books,English,https://www.goodreads.com/book/show/11125.Digital_Fortress
543,Deception Point ,"Brown, Dan",671027387,9.78E+12,671027387,556,3.75,654097,2002,10697,Fiction,Pocket Books,English,https://www.goodreads.com/book/show/976.Deception_Point
544,The Woman in Cabin 10 ,"Ware, Ruth",1501132938,9.78E+12,1501132938,341,3.74,559107,2016,38826,Mystery,Scout Press,English,https://www.goodreads.com/book/show/28187230-the-woman-in-cabin-10
545,And Then There Were None ,"Christie, Agatha",312330871,9.78E+12,312330871,264,4.28,1241299,2004,57569,Mystery,St. Martin's Griffin,English,https://www.goodreads.com/book/show/16299.And_Then_There_Were_None
546,Dark Matter ,"Crouch, Blake",1101904224,9.78E+12,1101904224,352,4.13,421085,2016,49753,Science Fiction,Ballantine Books,English,https://www.goodreads.com/book/show/27833670-dark-matter
547,"Inferno
 (Robert Langdon, #4)","Brown, Dan",385538170,9.78E+12,385537859,463,3.88,534939,2013,38881,Fiction,Doubleday,English,https://www.goodreads.com/book/show/17212231-inferno
548,The Guest List ,"Foley, Lucy",,,B07WG8L7WC,319,3.83,842723,2020,72402,Mystery,William Morrow,English,https://www.goodreads.com/book/show/52656911-the-guest-list
549,The Woman in the Window ,"Finn, A.J.",,9.78E+12,,455,3.96,726934,2018,57383,Thriller,William Morrow,English,https://www.goodreads.com/book/show/40389527-the-woman-in-the-window
550,"Twisted Hate
 (Twisted, #3)","Huang, Ana",,,B0994RZ2L1,522,4.06,229202,2022,21557,Romance,Bloom Books,English,https://www.goodreads.com/book/show/56688531-twisted-hate
551,"The Girl Who Played with Fire
 (Millennium, #2)","Larsson, Stieg",307269981,9.78E+12,307269981,503,4.25,898456,2009,36503,Fiction,Alfred A. Knopf,English,https://www.goodreads.com/book/show/5060378-the-girl-who-played-with-fire
552,Sharp Objects ,"Flynn, Gillian",,9.78E+12,,254,4.01,951989,2007,59735,Mystery,Broadway Paperbacks,English,https://www.goodreads.com/book/show/18045891-sharp-objects
553,"Angels & Demons
 (Robert Langdon, #1)","Brown, Dan",1416524797,9.78E+12,1416524797,736,3.93,3096420,2006,32824,Fiction,Pocket Books,English,https://www.goodreads.com/book/show/960.Angels_Demons
554,The Girl on the Train ,"Hawkins, Paula",1594633665,9.78E+12,1594633665,336,3.96,2770218,2015,122916,Fiction,Riverhead Books,English,https://www.goodreads.com/book/show/22557272-the-girl-on-the-train
555,"Bird Box
 (Bird Box, #1)","Malerman, Josh",62259652,9.78E+12,62259652,272,4.04,179582,2014,19231,Horror,Ecco,English,https://www.goodreads.com/book/show/44646576-bird-box
556,Heart-Shaped Box ,"Hill, Joe",61147931,9.78E+12,61147931,376,3.85,129806,2007,10315,Horror,William Morrow,English,https://www.goodreads.com/book/show/153025.Heart_Shaped_Box
557,Coraline ,"Gaiman, Neil",61139378,9.78E+12,61139378,176,4.1,639469,2006,32386,Fantasy,William Morrow Paperbacks,English,https://www.goodreads.com/book/show/17061.Coraline
558,Cujo ,"King, Stephen",307348245,9.78E+12,307348245,432,3.77,270731,2006,7084,Horror,Debolsillo,English,https://www.goodreads.com/book/show/10603.Cujo
559,"Doctor Sleep
 (The Shining, #2)","King, Stephen",1476727651,9.78E+12,1476727651,531,4.13,246630,2013,22492,Horror,Scribner,English,https://www.goodreads.com/book/show/16130549-doctor-sleep
560,The Stand ,"King, Stephen",,9.78E+12,B008K1Z9S4,1232,4.35,729384,2021,27653,Horror,Hodder & Stoughton,English,https://www.goodreads.com/book/show/87591651-the-stand
561,Misery ,"King, Stephen",450417395,9.78E+12,450417395,370,4.21,648033,1988,22550,Horror,New English Library,English,https://www.goodreads.com/book/show/10614.Misery
562,'Salem's Lot ,"King, Stephen",450031063,9.78E+12,450031063,483,4.05,424477,1991,16110,Horror,New English Library,English,https://www.goodreads.com/book/show/11590._Salem_s_Lot
563,Carrie ,"King, Stephen",1416524304,9.78E+12,1416524304,272,3.98,672589,2005,22160,Horror,Pocket,English,https://www.goodreads.com/book/show/10592.Carrie
564,"The Shining
 (The Shining, #1)","King, Stephen",450040186,9.78E+12,450040186,659,4.26,1405209,1980,35237,Horror,New English Library (Hodder & Stoughton),English,https://www.goodreads.com/book/show/11588.The_Shining
565,It ,"King, Stephen",450411435,9.78E+12,450411435,1168,4.25,1040762,1987,33425,Horror,New English Library,English,https://www.goodreads.com/book/show/830502.It
566,"The Way of Kings
 (The Stormlight Archive, #1)","Sanderson, Brandon",765326353,9.78E+12,765326353,1007,4.65,438838,2010,30757,Fantasy,Tor Books,English,https://www.goodreads.com/book/show/7235533-the-way-of-kings
567,"A Darker Shade of Magic
 (Shades of Magic, #1)","Schwab, V.E.",765376458,9.78E+12,765376458,400,4.06,320801,2015,39817,Fantasy,Tor,English,https://www.goodreads.com/book/show/22055262-a-darker-shade-of-magic
568,"City of Bones
 (The Mortal Instruments, #1)","Clare, Cassandra",1416914285,9.78E+12,1416914285,485,4.08,1932537,2007,73118,Fantasy,Margaret K. McElderry Books,English,https://www.goodreads.com/book/show/256683.City_of_Bones
569,The Night Circus ,"Morgenstern, Erin",,9.78E+12,385534639,400,4.02,911267,2011,96794,Fantasy,Doubleday,English,https://www.goodreads.com/book/show/9361589-the-night-circus
570,"The Golden Compass
 (His Dark Materials, #1)","Pullman, Philip",679879242,9.78E+12,B001NAR73E,399,4.02,1476550,1995,26850,Fantasy,Knopf,English,https://www.goodreads.com/book/show/119322.The_Golden_Compass
571,"A Feast for Crows
 (A Song of Ice and Fire, #4)","Martin, George R.R.",055358202X,9.78E+12,B005JV4KFG,1061,4.15,706088,2011,23628,Fantasy,Bantam Books,English,https://www.goodreads.com/book/show/13497.A_Feast_for_Crows
572,"Shadow and Bone
 (The Shadow and Bone Trilogy, #1)","Bardugo, Leigh",,9.78E+12,,358,3.94,885394,2012,79290,Fantasy,Henry Holt & Company,English,https://www.goodreads.com/book/show/10194157-shadow-and-bone
573,"The Lightning Thief
 (Percy Jackson and the Olympians, #1)","Riordan, Rick",,9.78E+12,,377,4.3,2742245,2006,86959,Fantasy,Disney Hyperion Books,English,https://www.goodreads.com/book/show/28187.The_Lightning_Thief
574,"The Lion, the Witch and the Wardrobe
 (Chronicles of Narnia, #1)","Lewis, C.S.",,9.78E+12,,206,4.23,2650019,2005,30457,Fantasy,HarperCollins Publishers,English,https://www.goodreads.com/book/show/100915.The_Lion_the_Witch_and_the_Wardrobe
575,"The Final Empire
 (Mistborn, #1)","Sanderson, Brandon",,9.78E+12,076531178X,537,4.47,604725,2006,44918,Fantasy,Tor Books,English,https://www.goodreads.com/book/show/68428.The_Final_Empire
576,"The Black Echo
 (Harry Bosch Universe, #1)","Connelly, Michael",446612731,9.78E+12,B007CIMPC4,482,4.12,188833,2002,5730,Mystery,Grand Central Publishing,English,https://www.goodreads.com/book/show/32508.The_Black_Echo
577,"Postmortem
 (Kay Scarpetta, #1)","Cornwell, Patricia",743477154,9.78E+12,743477154,342,4.03,236612,2003,3791,Mystery,Pocket Books,English,https://www.goodreads.com/book/show/6534.Postmortem
578,"The Snowman
 (Harry Hole, #7)","Nesbø, Jo",307595862,9.78E+12,307595862,383,4.02,132619,2011,9796,Mystery,Knopf Publishing Group,English,https://www.goodreads.com/book/show/9572203-the-snowman
579,"The Big Sleep
 (Philip Marlowe, #1)","Chandler, Raymond",394758285,9.78E+12,394758285,231,3.96,149803,1988,7381,Mystery,Vintage Crime,English,https://www.goodreads.com/book/show/2052.The_Big_Sleep
580,"Red Dragon
 (Hannibal Lecter, #1)","Harris, Thomas",,9.78E+12,,454,4.05,319725,2000,6981,Horror,Dutton,English,https://www.goodreads.com/book/show/28877.Red_Dragon
581,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America ","Larson, Erik",609608444,9.78E+12,609608444,447,4,648677,2003,38586,Nonfiction,Crown Publishers,English,https://www.goodreads.com/book/show/397483.The_Devil_in_the_White_City
582,"The Da Vinci Code
 (Robert Langdon, #2)","Brown, Dan",,9.78E+12,,489,3.9,2268643,2006,53073,Fiction,Anchor,English,https://www.goodreads.com/book/show/968.The_Da_Vinci_Code
583,"The Silence of the Lambs
 (Hannibal Lecter, #2)","Harris, Thomas",,,99446782,421,4.24,532368,2002,8526,Horror,Arrow Books,English,https://www.goodreads.com/book/show/23807.The_Silence_of_the_Lambs
584,Dark Places ,"Flynn, Gillian",307341569,9.78E+12,307341569,424,3.95,711432,2009,41677,Mystery,Shaye Areheart Books,English,https://www.goodreads.com/book/show/5886881-dark-places
585,"The Mysterious Affair at Styles
 (Hercule Poirot, #1)","Christie, Agatha",1734452595,9.78E+12,1734452595,174,4,386405,2020,14300,Mystery,Warbler Classics,English,https://www.goodreads.com/book/show/52843028-the-mysterious-affair-at-styles
586,"The Silkworm
 (Cormoran Strike, #2)","Galbraith, Robert",316206873,9.78E+12,316206873,464,4.05,256283,2014,18700,Mystery,Mulholland Books,English,https://www.goodreads.com/book/show/18214414-the-silkworm
587,"The Murder of Roger Ackroyd
 (Hercule Poirot, #4)","Christie, Agatha",1579126278,9.78E+12,1579126278,288,4.27,245345,2006,19566,Mystery,Black Dog & Leventhal Publishers,English,https://www.goodreads.com/book/show/16328.The_Murder_of_Roger_Ackroyd
588,"In the Woods
 (Dublin Murder Squad, #1)","French, Tana",,9.78E+12,,431,3.79,382473,2008,26509,Mystery,Penguin Books,English,https://www.goodreads.com/book/show/2459785.In_the_Woods
589,"The Girl Who Kicked the Hornet's Nest
 (Millennium, #3)","Larsson, Stieg",030726999X,9.78E+12,B007NB94GA,566,4.23,716292,2010,30811,Fiction,Knopf,English,https://www.goodreads.com/book/show/6892870-the-girl-who-kicked-the-hornet-s-nest
590,"Murder on the Orient Express
 (Hercule Poirot, #10)","Christie, Agatha",7119313,9.78E+12,B006VWJ2XC,274,4.2,569861,2007,36681,Mystery,HarperCollins,English,https://www.goodreads.com/book/show/853510.Murder_on_the_Orient_Express
591,Behind Closed Doors ,"Paris, B.A.",1250122155,9.78E+12,1250122155,295,3.98,515314,2019,41316,Thriller,St. Martin's Paperbacks,English,https://www.goodreads.com/book/show/36031232-behind-closed-doors
592,"Fix Her Up
 (Hot & Hammered, #1)","Bailey, Tessa",62872842,9.78E+12,,400,3.63,128720,2019,13357,Romance,Avon,English,https://www.goodreads.com/book/show/39854434-fix-her-up
593,The Shadow Keepers ,"Noelle, Marisa",1527264319,9.78E+12,1527264319,330,4.11,134,2020,53,Fantasy,Magnolia Press,English,https://www.goodreads.com/book/show/54232376-the-shadow-keepers
594,"Bully
 (Fall Away, #1)","Douglas, Penelope",,9.78E+12,,333,3.9,181017,2014,13187,Romance,Intermix (Penguin Group (USA) LLC),English,https://www.goodreads.com/book/show/20803953-bully
595,"Shatter Me
 (Shatter Me, #1)","Mafi, Tahereh",62085506,9.78E+12,B00A2KG3H2,338,3.88,709825,2012,70275,Fantasy,HarperCollins,English,https://www.goodreads.com/book/show/13455782-shatter-me
596,"The Rise of the Altereds
 (The Unadjusteds, #2)","Noelle, Marisa",1527270912,9.78E+12,1527270912,460,4.04,50,2020,19,Young Adult,Marisa Noelle,English,https://www.goodreads.com/book/show/55350702-the-rise-of-the-altereds
597,"The Unadjusteds
 (The Unadjusteds, #1)","Noelle, Marisa",1948115034,9.78E+12,1948115034,414,4.03,181,2019,83,Young Adult,Write Plan,English,https://www.goodreads.com/book/show/41151459-the-unadjusteds
598,"A Kingdom of Flesh and Fire
 (Blood and Ash, #2)","Armentrout, Jennifer L.",,,B08BZ61HDF,637,4.39,305076,2020,26320,Fantasy,Blue Box Press,English,https://www.goodreads.com/book/show/54319549-a-kingdom-of-flesh-and-fire
599,People We Meet on Vacation ,"Henry, Emily",1984806750,9.78E+12,1984806750,364,3.91,923356,2021,89887,Romance,Berkley,English,https://www.goodreads.com/book/show/54985743-people-we-meet-on-vacation
600,"Red, White & Royal Blue ","McQuiston, Casey",,9.78E+12,,423,4.11,768143,2019,91789,Romance,St. Martin's Griffin,English,https://www.goodreads.com/book/show/41150487-red-white-royal-blue
601,"The Stolen Heir
 (The Stolen Heir Duology, #1)","Black, Holly",316592706,9.78E+12,316592706,356,4.06,55928,2023,11452,Fantasy,"Little, Brown Books for Young Readers",English,https://www.goodreads.com/book/show/61198133-the-stolen-heir
602,Pineapple Street ,"Jackson, Jenny",059349069X,9.78E+12,059349069X,304,3.66,61093,2023,6393,Fiction,Pamela Dorman Books,English,https://www.goodreads.com/book/show/61246258-pineapple-street
603,The True Love Experiment ,"Lauren, Christina",1982173432,9.78E+12,1982173432,416,4.25,40715,2023,6297,Romance,Gallery Books,English,https://www.goodreads.com/book/show/62361081-the-true-love-experiment
604,Maame ,"George, Jessica",,9.78E+12,,320,4.1,42167,2023,6391,Fiction,St. Martin's Press,English,https://www.goodreads.com/book/show/60784605-maame
605,"Hell Bent
 (Alex Stern, #2)","Bardugo, Leigh",1250313104,9.78E+12,1250313104,481,4.19,68800,2023,10492,Fantasy,Flatiron Books,English,https://www.goodreads.com/book/show/60652997-hell-bent
606,"Really Good, Actually ","Heisey, Monica",63235412,9.78E+12,,384,3.18,33162,2023,4848,Fiction,William Morrow,English,https://www.goodreads.com/book/show/60877616-really-good-actually
607,How to Sell a Haunted House ,"Hendrix, Grady",593201264,9.78E+12,593201264,419,3.78,50618,2023,9730,Horror,Berkley,English,https://www.goodreads.com/book/show/59414094-how-to-sell-a-haunted-house
608,I Have Some Questions for You ,"Makkai, Rebecca",593490142,9.78E+12,593490142,438,3.69,51132,2023,7021,Fiction,Viking,English,https://www.goodreads.com/book/show/61053829-i-have-some-questions-for-you
609,"Secretly Yours
 (A Vine Mess, #1)","Bailey, Tessa",63238985,9.78E+12,63238985,346,3.35,59514,2023,8248,Romance,Avon,English,https://www.goodreads.com/book/show/61109599-secretly-yours
610,Meet Me at the Lake ,"Fortune, Carley",735243786,9.78E+12,735243786,336,3.74,79276,2023,9108,Romance,Viking,English,https://www.goodreads.com/book/show/61797464-meet-me-at-the-lake
611,What Lies in the Woods ,"Marshall, Kate Alice",1250859883,9.78E+12,1250859883,322,4,58925,2023,7783,Thriller,Flatiron Books,English,https://www.goodreads.com/book/show/60784373-what-lies-in-the-woods
612,All the Dangerous Things ,"Willingham, Stacy",1250803853,9.78E+12,1250803853,326,4.13,94919,2023,11386,Thriller,Minotaur Books,English,https://www.goodreads.com/book/show/60784636-all-the-dangerous-things
613,"Twisted Games
 (Twisted, #2)","Huang, Ana",,,B091SLLP6H,456,4.14,317045,2021,30382,Romance,BloomBooks,English,https://www.goodreads.com/book/show/56653002-twisted-games
614,Are You Awake? ,"McGowan, Claire",,,B09RK5DS1Q,347,4,10628,2022,376,Thriller,Amazon Digital Services,English,https://www.goodreads.com/book/show/60306026-are-you-awake
615,No One Saw a Thing ,"Mara, Andrea",178763650X,9.78E+12,178763650X,384,4.13,4617,2023,360,Thriller,Bantam,English,https://www.goodreads.com/book/show/61432218-no-one-saw-a-thing
616,Wrong Place Wrong Time ,"McAllister, Gillian",63252341,9.78E+12,63252341,416,4.04,184293,2022,18835,Mystery,William Morrow,English,https://www.goodreads.com/book/show/59947696-wrong-place-wrong-time
617,How to Kill Your Family ,"Mackie, Bella",8365911,9.78E+12,8365911,355,3.59,89284,2021,9848,Fiction,The Borough Press,English,https://www.goodreads.com/book/show/50224049-how-to-kill-your-family
618,"Things We Never Got Over
 (Knockemout, #1)","Score, Lucy",,,B09PNM8FFN,572,4.22,501137,2022,40497,Romance,That's What She Said Publishing,English,https://www.goodreads.com/book/show/60060431-things-we-never-got-over
619,"The Maid
 (Molly the Maid, #1)","Prose, Nita",,9.78E+12,,304,3.8,398320,2022,40411,Mystery,Ballantine Books,English,https://www.goodreads.com/book/show/55196813-the-maid
620,Yellowface ,"Kuang, R.F.",000853277X,9.78E+12,000853277X,322,4.09,62575,2023,13182,Fiction,The Borough Press,English,https://www.goodreads.com/book/show/59357120-yellowface
621,Happy Place ,"Henry, Emily",593441273,9.78E+12,593441273,400,4.17,331955,2023,48574,Romance,Berkley,English,https://www.goodreads.com/book/show/61718053-happy-place
622,The Ritual ,"Tessier, Shantel",,,B09H7Q4B74,628,4.11,63318,2021,6571,Romance,Independently published,English,https://www.goodreads.com/book/show/58941251-the-ritual
623,"Tomorrow, and Tomorrow, and Tomorrow ","Zevin, Gabrielle",593321200,9.78E+12,593321200,401,4.23,455286,2022,60587,Fiction,Knopf,English,https://www.goodreads.com/book/show/58784475-tomorrow-and-tomorrow-and-tomorrow
624,The Wishing Game ,"Shaffer, Meg",593598830,9.78E+12,593598830,304,4.31,15577,2023,3567,Fantasy,Ballantine Books,English,https://www.goodreads.com/book/show/62926992-the-wishing-game
625,Beach Read ,"Henry, Emily",1984806734,9.78E+12,1984806734,400,4.03,867398,2020,92409,Romance,Berkley,English,https://www.goodreads.com/book/show/52867387-beach-read
626,Never Lie ,"McFadden, Freida",,,B0BBL2ZW73,286,4.19,151172,2022,11488,Thriller,Hollywood Upstairs Press,English,https://www.goodreads.com/book/show/62080187-never-lie
627,The Only One Left ,"Sager, Riley",593183223,9.78E+12,593183223,385,4.25,23685,2023,4604,Thriller,Dutton,English,https://www.goodreads.com/book/show/62703226-the-only-one-left
628,Daisy Jones & The Six ,"Reid, Taylor Jenkins",1524798622,9.78E+12,1524798622,355,4.23,1214371,2019,152967,Fiction,Ballantine Books,English,https://www.goodreads.com/book/show/40597810-daisy-jones-the-six
629,Book Lovers ,"Henry, Emily",,,593440870,377,4.17,794512,2022,95317,Romance,Berkley,English,https://www.goodreads.com/book/show/58690308-book-lovers
630,The Silent Patient ,"Michaelides, Alex",1250301696,9.78E+12,1250301696,336,4.18,1650441,2019,148305,Thriller,Celadon Books,English,https://www.goodreads.com/book/show/40097951-the-silent-patient
631,Lessons in Chemistry ,"Garmus, Bonnie",,9.78E+12,,400,4.33,688510,2022,67176,Fiction,Doubleday Books,English,https://www.goodreads.com/book/show/58065033-lessons-in-chemistry
632,"The Housemaid's Secret
 (The Housemaid, #2)","McFadden, Freida",,,B0BGXYL3BZ,318,4.31,155616,2023,10415,Thriller,Bookouture,English,https://www.goodreads.com/book/show/62848145-the-housemaid-s-secret
633,"Divine Rivals
 (Letters of Enchantment, #1)","Ross, Rebecca",1250857430,9.78E+12,1250857430,368,4.37,20879,2023,5786,Fantasy,Wednesday Books,English,https://www.goodreads.com/book/show/60784546-divine-rivals
634,Hello Beautiful ,"Napolitano, Ann",,,B0B7R4Q5DJ,416,4.25,85712,2023,9361,Fiction,The Dial Press,English,https://www.goodreads.com/book/show/61771675-hello-beautiful
635,"A Good Girl's Guide to Murder
 (A Good Girl's Guide to Murder, #1)","Jackson, Holly",1405293187,9.78E+12,1405293187,433,4.34,702370,2019,80479,Mystery,Electric Monkey,English,https://www.goodreads.com/book/show/40916679-a-good-girl-s-guide-to-murder
636,"Iron Flame
 (The Empyrean, #2)","Yarros, Rebecca",1649374178,9.78E+12,1649374178,640,4.75,412,2023,154,Fantasy,Entangled: Red Tower Books,English,https://www.goodreads.com/book/show/90202302-iron-flame
637,"Love, Theoretically ","Hazelwood, Ali",1408725797,9.78E+12,1408725797,389,4.25,84901,2023,14494,Romance,Little Brown Books,English,https://www.goodreads.com/book/show/61326735-love-theoretically
638,"Icebreaker
 (Maple Hills, #1)","Grace, Hannah",,,B0B69VVD6C,435,4.06,296796,2022,38101,Romance,Pig & Bear Publishing,English,https://www.goodreads.com/book/show/61767292-icebreaker
639,"The Housemaid
 (The Housemaid, #1)","McFadden, Freida",,,B09TWSRMCB,329,4.36,420760,2022,34664,Thriller,Bookouture,English,https://www.goodreads.com/book/show/60556912-the-housemaid
640,"Fourth Wing
 (The Empyrean, #1)","Yarros, Rebecca",1649374046,9.78E+12,1649374046,528,4.68,234660,2023,45911,Fantasy,"Entangled Publishing, LLC (Red Tower Books)",English,https://www.goodreads.com/book/show/61431922-fourth-wing
641,"Coach
 (Treasure State Wildcats, #1)","Perry, Devney",,,B0BLCTMLSS,341,4.05,26462,2023,2610,Sports Romance,Devney Perry,English,https://www.goodreads.com/book/show/63288993-coach
642,Ever ,"Huffington, Grey",,,B0BYF5KN57,75,4.55,482,2023,50,Romance,Grey + Co,English,https://www.goodreads.com/book/show/123243464-ever
643,Relationship Goals ,"Jones, Christina C.",,,B075MZ6X71,177,4.51,1016,2017,196,Romance,Warm Hues Creative,English,https://www.goodreads.com/book/show/36242787-relationship-goals
644,"Where We Found Our Passion
 (Lost & Found, #3)","Bishop, Natasha",,,B0BG8X8DH3,346,4.31,380,2022,78,African American Romance,Independently published,English,https://www.goodreads.com/book/show/62066664-where-we-found-our-passion
645,Unconditional: A Love Story ,Shon,,,B09Z9D1DL7,197,4.23,379,2022,76,African American Romance,Independently published,English,https://www.goodreads.com/book/show/61066235-unconditional
646,"Hostile Takeover
 (Blackwood Billions, #1)","Jones, Christina C.",,,B0BZWJT6YX,339,4.61,849,2023,157,Romance,Warm Hues Creative,English,https://www.goodreads.com/book/show/124932997-hostile-takeover
647,"Sincerely Yours
 (Love in Seattle #2)","Monique, Asia",,,B09FFKWJMR,154,4.6,714,2021,130,African American Romance,Alayla J. Presents,English,https://www.goodreads.com/book/show/58918426-sincerely-yours
648,"The Right Move
 (Windy City, #2)","Tomforde, Liz",,,B0B2L6CBXQ,417,4.48,88140,2023,10229,Romance,Golden Boy Publishing LLC,English,https://www.goodreads.com/book/show/84943172-the-right-move
649,"Liam
 (The Eisenberg Effect Book 4)","Huffington, Grey",,,B0BSJBYVHT,94,4.72,917,2023,116,Romance,Grey + Co,English,https://www.goodreads.com/book/show/79248494-liam
650,One Week in Paradise ,"Starre, Anise",,,B0BSVH6V8F,222,4,930,2023,206,Romance,Independently published,English,https://www.goodreads.com/book/show/86030372-one-week-in-paradise
651,"Goal
 (St. Louis Sires #1)","House, Alexandria",,,B0BR44Q736,228,4.34,1249,2022,222,Romance,"Pink Cashmere Publishing, LLC",English,https://www.goodreads.com/book/show/75309794-goal
652,Sight Unseen ,"Thompson, Kasha",,9.80E+12,B0BY7T3XP2,350,4.41,421,2023,91,Romance,Webster Avenue Publishing,English,https://www.goodreads.com/book/show/122789105-sight-unseen
653,"Dear Amelia
 (Love in Seattle #1)","Monique, Asia",,,B094JLX7GW,158,4.27,1059,2021,170,African American Romance,Alayla J. Presents,English,https://www.goodreads.com/book/show/58005176-dear-amelia
654,"Laike
 (The Eisenberg Effect Book 3)","Huffington, Grey",,,B0BH9GNF9Z,428,4.62,1186,2022,148,African American Romance,Grey + Co,English,https://www.goodreads.com/book/show/63906537-laike
655,"Lyric
 (The Eisenberg Effect Book 2)","Huffington, Grey",,,B0B8XTX2BP,496,4.44,1587,2022,168,African American Romance,Grey + Co,English,https://www.goodreads.com/book/show/62818480-lyric
656,"Ledge
 (The Domino Effect Book 1)","Huffington, Grey",,,B0BNT8KR7S,381,4.66,1221,2023,180,African American Romance,Grey + Company,English,https://www.goodreads.com/book/show/64376609-ledge
657,Take a Chance ,"May, Miyeko",,,B0C5XXBHGW,65,4.27,588,2023,138,African American Romance,Independently published,English,https://www.goodreads.com/book/show/158768736-take-a-chance
658,"Lawe
 (The Domino Effect Book 2)","Huffington, Grey",,,B0BWSDLQQK,364,4.66,1004,2023,121,African American Romance,Grey + Co,English,https://www.goodreads.com/book/show/123098241-lawe
659,"Luca
 (The Eisenberg Effect Book 1)","Huffington, Grey",,,B0B5BG38XX,450,4.43,2533,2022,319,African American Romance,Grey + Co,English,https://www.goodreads.com/book/show/61830664-luca
660,Snow King Catches His Snowflake ,"Valdez, A.E.",,,B0BNKF5G9R,231,4.64,785,2022,187,Romance,Independently published,English,https://www.goodreads.com/book/show/63902228-snow-king-catches-his-snowflake
661,Only For The Week ,"Bishop, Natasha",,,B0C4YRW94X,244,4.66,1550,2023,286,Romance,Independently published,English,https://www.goodreads.com/book/show/152387598-only-for-the-week
662,The Beginning of Forever ,"Valdez, A.E.",,,B09YWPY97Q,198,4.35,1197,2022,174,Romance,Independently published,English,https://www.goodreads.com/book/show/61043205-the-beginning-of-forever
663,Colliding With Fate ,"Valdez, A.E.",,,B09MQ7QXBT,465,4.6,1116,2022,194,Romance,Independently published,English,https://www.goodreads.com/book/show/59723626-colliding-with-fate
664,All I've Wanted All I've Needed ,"Valdez, A.E.",,,B096WNGR6T,266,4.38,2321,2021,448,Romance,Independently published,English,https://www.goodreads.com/book/show/58323839-all-i-ve-wanted-all-i-ve-needed
665,Does It Hurt? ,"Carlton, H. D.",,9.78E+12,B09PKTYKGZ,432,3.97,71423,2022,7628,Romance,Hailey Carlton,English,https://www.goodreads.com/book/show/60034351-does-it-hurt
666,A Worthy Love ,"Valdez, A.E.",,,B0BFY18XXW,500,4.65,1832,2022,317,Romance,Independently published,English,https://www.goodreads.com/book/show/62721477-a-worthy-love
667,"Serpent & Dove
 (Serpent & Dove, #1)","Mahurin, Shelby",,9.78E+12,,513,4.01,262997,2019,32439,Fantasy,HarperTeen,English,https://www.goodreads.com/book/show/40024139-serpent-dove
668,"Carry On
 (Simon Snow, #1)","Rowell, Rainbow",1250135028,9.78E+12,1250135028,522,4.19,297350,2017,35499,Fantasy,Wednesday Books,English,https://www.goodreads.com/book/show/32768522-carry-on
669,"Wicked: The Life and Times of the Wicked Witch of the West
 (The Wicked Years, #1)","Maguire, Gregory",60987103,9.78E+12,B007CGOP4C,406,3.54,590593,2000,25873,Fantasy,ReganBooks,English,https://www.goodreads.com/book/show/37442.Wicked
670,"The Shadow Rising
 (The Wheel of Time, #4)","Jordan, Robert",812513738,9.78E+12,812513738,1007,4.27,219668,1993,6187,Fantasy,Tom Doherty Tor Fantasy,English,https://www.goodreads.com/book/show/9539.The_Shadow_Rising
671,"The Last Battle
 (Chronicles of Narnia, #7)","Lewis, C.S.",7202326,9.78E+12,7202326,288,4.01,263908,2005,9344,Fantasy,HarperCollins Publishers,English,https://www.goodreads.com/book/show/84369.The_Last_Battle
672,"A ?Court of Silver Flames
 (A Court of Thorns and Roses, #4)","Maas, Sarah J.",168119628X,9.78E+12,168119628X,757,4.45,626663,2021,58782,Fantasy,Bloomsbury Publishing,English,https://www.goodreads.com/book/show/53138095-a-court-of-silver-flames
673,"Empire of Storms
 (Throne of Glass, #5)","Maas, Sarah J.",1639731024,9.78E+12,,689,4.58,439976,2023,35822,Fantasy,Bloomsbury Publishing PLC,English,https://www.goodreads.com/book/show/76713323-empire-of-storms
674,"From Blood and Ash
 (Blood and Ash, #1)","Armentrout, Jennifer L.",1952457017,9.78E+12,,622,4.26,438168,2020,44028,Fantasy,Blue Box Press,English,https://www.goodreads.com/book/show/52831200-from-blood-and-ash
675,"Caraval
 (Caraval, #1)","Garber, Stephanie",1250095255,9.78E+12,1250095255,407,4,380627,2017,49130,Fantasy,Flatiron Books,English,https://www.goodreads.com/book/show/27883214-caraval
